building_id,line_id,lat,lon,peak_load_kW,solar_capacity_kWp,battery_capacity_kWh,battery_power_kW,area,height,has_solar,has_battery,label_A,label_B,label_C,label_D,label_E,label_F,label_G,age_range_1945 - 1964,age_range_1965 - 1974,age_range_1975 - 1991,age_range_1992 - 2005,age_range_2006 - 2014,age_range_2015 and later,age_range_< 1945,building_function_non_residential,building_function_residential
1910767,L0001,0.739178541324028,-0.18203922994515642,0.006985705068083697,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.21600251380292645,0.36227513347897805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910635,L0001,-1.4902368444122125,-0.30503663184043633,-0.304156835199327,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.06294441570542308,0.1943173523791164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1908128,L0006,-0.40246954762251214,1.4637218177525912,-0.22067956829831442,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.11396378173792421,0.41826106051226514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1908132,L0006,-0.5360002064544279,1.4600726801746091,0.21567887232061522,1.6253197483886797,-0.2016505739187888,-0.20791736999267701,0.2176620974733331,0.5862188416121272,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1908083,L0006,0.2628411033889571,1.217727013962222,-0.27759588663991397,2.0380861842339395,-0.2016505739187888,-0.20791736999267701,-0.13947346475417477,-0.2535700638871815,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910651,L0001,-1.202091738515267,-0.4014167949310622,-0.15617440751116832,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.11396378173792421,-0.5334996990536178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910774,L0001,0.48070691516997427,-0.15155819841103135,-0.3003624139765538,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.11396378173792421,-0.5894856260869054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910359,L0004,0.36904092562054236,0.04978833383645306,-0.0006031373774629478,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.003421822000838439,0.41826106051226514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910329,L0004,1.2061454067110484,0.2882702073191784,-0.22067956829831442,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.11396378173792421,-0.14159820982060742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1910503,L0001,1.0117060263057063,-0.5916012592927301,0.022163389959176917,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.013584633343328602,-1.3173026775196395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1908113,L0006,0.04966057788751381,1.479606298974788,-0.011986401045782812,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.11396378173792421,0.1943173523791164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910761,L0001,0.954701709962484,-0.15327543962408724,-0.2017074621844479,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2755251075075111,0.13833142534582885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910650,L0001,-1.009995001252486,-0.45400730708533127,-0.12202461650620858,0.2219138665147957,-0.2016505739187888,-0.20791736999267701,-0.3095380181958452,1.0341062578784253,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910762,L0004,1.207707168798691,0.07340040051797331,-0.3193345200904203,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.3095380181958452,0.306289206445691,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910598,L0002,-1.7643260914870822,-0.6557831496359843,-0.04613619205074254,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2755251075075111,0.25030327941240343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1907857,L0006,1.1202484916743043,1.2336114951842283,-0.11064135283788865,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.20749928613084292,0.1943173523791164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910626,L0001,-1.446507505847245,-0.41558403494001245,-0.06890271938738234,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2755251075075111,-0.08561228278731986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910766,L0004,1.0804235583395405,0.05494005747600201,-0.042341770827969256,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.1564799200983418,-1.3173026775196395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910322,L0004,0.3268733491487659,0.14466591086551203,-0.33071778375874017,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2755251075075111,0.08234549831254179,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1910630,L0001,-1.3668576391777174,-0.35118748944507855,-0.07269714061015563,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.3095380181958452,0.25030327941240343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910417,L0004,-0.02686576459563118,0.25757452063337366,-0.25103493808050087,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.17348637544250886,-1.429274531586214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1907868,L0006,0.42135995568973933,1.151398572102362,-0.33071778375874017,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.24151219681917702,-0.14159820982060742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910419,L0004,0.0028077151417120537,0.1818012521009436,-0.29277357153100714,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.24151219681917702,-0.08561228278731986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910771,L0001,0.6197037413197367,-0.20114353844197602,-0.33071778375874017,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2755251075075111,0.25030327941240343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910447,L0004,0.15195599488889508,0.3453684776579575,-0.06510829816460906,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2755251075075111,-1.3173026775196395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910583,L0005,-0.2205242639516033,-1.277424468813309,-0.15237998628839503,2.7810657687554077,-0.2016505739187888,-0.20791736999267701,-0.3180412458679287,1.426007747111436,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1907853,L0006,1.2686158903721174,1.300369247347257,-0.33071778375874017,3.441492066107824,6.0478304066791715,2.099631724468967,-0.20749928613084292,0.1943173523791164,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1908082,L0006,0.26049846025194445,1.2361873570040027,-0.33071778375874017,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.24151219681917702,0.13833142534582885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910369,L0004,1.348265757041645,0.21915124848805484,-0.2396516744121809,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.21600251380292645,0.36227513347897805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910327,L0004,0.9343988027731914,0.25607193457180677,-0.09925808916956878,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.24151219681917702,-1.429274531586214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1910438,L0004,0.6056478824921123,0.4934805322963245,-0.19032419851612803,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.4030735225887639,-0.3655419179537561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1908096,L0006,-0.02686576459563118,1.2235227030566194,-0.15617440751116832,0.2494316289044797,5.2602941855469085,2.532297179680525,-0.28402833517959464,0.5302329145788397,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910627,L0001,-1.432451647025169,-0.4012021397795732,-0.28518472908546055,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.28402833517959464,-0.029626355754032812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910551,L0003,-1.4980456548726204,-1.8411088970453264,-0.1599688287339416,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.20749928613084292,-0.029626355754032812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1907860,L0006,0.9406458511404081,1.2119313248676342,-0.12581903772898187,2.72603024397604,6.9623885989618,5.921509912171065,-0.3860670672445969,1.5939655282112972,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910753,L0001,1.1546072576856727,-0.0826538947313968,-0.32312894131319353,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.21600251380292645,0.02635957127925474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1908102,L0006,-0.20724928617334873,1.220088220630317,-0.22067956829831442,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2500154244912605,0.25030327941240343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910517,L0001,0.263621984438327,-0.5624081586683015,-0.17135209240226154,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2500154244912605,-0.5894856260869054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910430,L0004,1.218639503439933,0.5314744941382841,-0.2889791503082339,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2755251075075111,0.1943173523791164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910325,L0004,0.6618713177915132,0.22022452424626243,-0.29656799275378043,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.28402833517959464,0.13833142534582885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1910755,L0004,1.1030691086658457,-0.04315734682787038,0.006985705068083697,0.7172335895291075,-0.2016505739187888,-0.20791736999267701,-0.0714476433775066,-1.3173026775196395,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910428,L0004,1.3740348315543327,0.5404900105074947,-0.22447398952108774,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.24151219681917702,-0.5894856260869054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1907858,L0006,1.0242001230401396,1.220946841236845,-0.33071778375874017,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.21600251380292645,0.1943173523791164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910504,L0001,1.125714658992151,-0.6145693605192114,-0.23206283196663435,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.21600251380292645,0.36227513347897805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1908130,L0006,-0.4922708678894602,1.4613606110844963,-0.1751465136250348,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.21600251380292645,0.25030327941240343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1907831,L0006,1.125714658992151,1.3967494104378828,-0.06890271938738234,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.21600251380292645,0.25030327941240343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910320,L0004,0.044194410569667095,0.10645729387187286,-0.25103493808050087,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2500154244912605,-0.14159820982060742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910330,L0004,1.3396760655374156,0.30608658490611074,-0.1409967226200751,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2500154244912605,0.02635957127925474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1910342,L0002,-0.6078412626690961,-0.7109495236098372,0.4205776183503736,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.6088105703891751,-0.3655419179537561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1908109,L0006,-0.4477606482806711,1.2947882134043487,-0.08028598305570227,0.5246092528013196,3.7360305317425277,3.9745153637190525,-0.10546055406584069,-0.029626355754032812,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1908100,L0006,-0.15961554238372558,1.2213761515402042,-0.04613619205074254,0.6346803023600556,-0.2016505739187888,-0.20791736999267701,-0.29253156285167814,0.5862188416121272,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910752,L0004,1.3115643478932637,-0.06397889653793651,-0.28518472908546055,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.07995087104959013,-1.3173026775196395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1907840,L0006,0.8172666459059128,1.3948175140731474,-0.28139030786268726,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.21600251380292645,0.25030327941240343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910773,L0001,0.5775361648479603,-0.20672457238488426,-0.09925808916956878,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2500154244912605,0.306289206445691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910585,L0005,-0.1697669959755976,-1.3124132585321346,-0.33071778375874017,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.29253156285167814,1.2020640389782868,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1910763,L0001,0.8586533413338678,-0.16679871417799855,-0.27759588663991397,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.29253156285167814,0.02635957127925474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910648,L0001,-1.2809607241409733,-0.45915903072488023,-0.25862378052604745,2.1206394714029915,-0.2016505739187888,-0.20791736999267701,-0.09695732639375716,-0.3095559909204691,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1907834,L0006,1.0234192419963182,1.293929592797821,-0.061313876941835765,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.21600251380292645,0.1943173523791164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910349,L0001,-0.10963915545154126,-0.4671012713358833,0.05251875974136329,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.1479766924262583,0.02635957127925474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910589,L0005,0.04966057788751381,-1.4527977277111783,-0.28518472908546055,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.21600251380292645,0.08234549831254179,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1908099,L0006,-0.101049463947312,1.303374419470391,-0.16376324995671487,2.1481572337926758,-0.2016505739187888,-0.20791736999267701,-0.30103479052376164,0.36227513347897805,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910394,L0004,1.0710529857859412,0.6106822450970165,-0.11064135283788865,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.29253156285167814,-0.42152784498704365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910515,L0001,0.07621053344957149,-0.5033779919647869,-0.12581903772898187,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.22450574147500998,-0.3095559909204691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1908103,L0006,-0.22677131231881992,1.300369247347257,-0.17135209240226154,0.8823401638672117,-0.2016505739187888,-0.20791736999267701,-0.2500154244912605,0.13833142534582885,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910581,L0005,-0.3688916626549649,-1.2113106821053192,-0.14858556506562168,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.047597544031662685,1.0341062578784253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1907836,L0006,0.9195620629017456,1.2821235594569653,-0.25482935930327416,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.22450574147500998,0.1943173523791164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1908101,L0006,-0.18460373584704348,1.301227867953785,-0.21309072585276784,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2585186521633441,0.13833142534582885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910582,L0005,-0.24863598160130376,-1.2355667142416877,-0.26621262297159404,1.2951065997124718,2.4658108202388775,6.282064458180697,-0.30103479052376164,1.2580499660115738,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1910451,L0004,0.17772506940158286,0.26186762366620403,-0.25103493808050087,2.9461723430935116,-0.2016505739187888,-0.20791736999267701,-0.42858320560501445,0.41826106051226514,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910765,L0001,0.8211710511361168,-0.17173578266605852,-0.20929630462999455,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.30103479052376164,-1.5412463856527885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1907830,L0006,1.1155632054002789,1.4141364777216465,-0.12581903772898187,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.22450574147500998,0.1943173523791164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1907866,L0006,0.5626994249765145,1.1730787424189562,-0.16376324995671487,3.3589387789387715,-0.2016505739187888,-0.20791736999267701,-0.2670218798354276,-0.08561228278731986,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910647,L0001,-1.3371841594403742,-0.5048805780261632,-0.23585725318940765,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.1904928307866759,-0.5894856260869054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910366,L0004,1.073395628922954,0.1843771139207181,-0.008191979823009525,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.1904928307866759,-0.19758413685389448,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910756,L0004,1.282671749199742,-0.0068806261991574014,-0.29656799275378043,1.8729796098958358,-0.2016505739187888,-0.20791736999267701,-0.1904928307866759,-0.029626355754032812,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910418,L0004,-0.003439333225504546,0.2002615951429149,-0.011986401045782812,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.1904928307866759,-0.08561228278731986,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1907828,L0006,1.0983838223918203,1.460931300781137,-0.1827353560705814,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2330089691470935,0.25030327941240343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1908111,L0006,-0.4899282247524475,1.2937149376461412,-0.26621262297159404,1.5152486988299436,-0.2016505739187888,-0.20791736999267701,-0.2330089691470935,0.1943173523791164,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1908105,L0006,-0.31813439467895926,1.2977933855274826,-0.049930613273515834,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2585186521633441,0.1943173523791164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910850,L0001,-0.5016414404375108,0.037123679889069665,-0.18652977729335468,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.19899605845875942,-0.2535700638871815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1910319,L0004,0.005931239328094601,0.10066160477747561,-0.038547349605195964,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.19899605845875942,0.36227513347897805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910452,L0004,0.1839721177687995,0.24469521153431062,-0.14858556506562168,2.0931217090133076,-0.2016505739187888,-0.20791736999267701,-0.3095380181958452,0.08234549831254179,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910754,L0004,1.2990702511588306,-0.04530389834428557,-0.19411861973890132,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.11396378173792421,-1.3173026775196395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910768,L0004,1.0421603870924194,0.04978833383645306,-0.24344609563495426,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.18198960311459236,0.13833142534582885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910668,L0001,-0.4891473437086261,-0.16186164569012926,-0.29277357153100714,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.4796025716375156,0.306289206445691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910362,L0004,0.6376640053720167,0.11139436235993282,-0.019575243491329455,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.20749928613084292,-1.3173026775196395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910860,L0004,-0.4852429384784222,0.7111408560689837,-0.15617440751116832,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.3095380181958452,-0.08561228278731986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
